date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=45326260331230555&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fa715ea.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=45326260331230555&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fa868ca.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=45326260331230555&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fa967d7.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=45326260331230555&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1faaf1bc.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=45326260331230555&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fabb0fa.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=2413421325099977300	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fac7522.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=2413421325099977300&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fad21ba.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fae5c25.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1faf1a61.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb0d055.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb1ab40.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb26f54.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=7297622303907792675	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fb3a1f4.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=7297622303907792675&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fb4f09e.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb5ab17.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb6a214.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb7c2a7.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb835a6.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fb9b88e.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=3269089077735958033	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fba7732.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=3269089077735958033&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fbbd24e.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3269089077735958033&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fbc421f.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3269089077735958033&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fbde843.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3269089077735958033&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fbe160f.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3269089077735958033&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fbfbbc7.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3269089077735958033&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fc0510d.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=7196354552632140022	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fc15e5d.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=7196354552632140022&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fc29a80.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7196354552632140022&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fc3ffec.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7196354552632140022&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fc47b4d.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7196354552632140022&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fc54a85.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7196354552632140022&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fc6e60f.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7196354552632140022&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fc79287.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=3120133436524332800	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fc81e83.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=3120133436524332800&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fc95cc2.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3120133436524332800&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fca6d43.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3120133436524332800&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fcb448d.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3120133436524332800&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fcc0fa4.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3120133436524332800&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fcd8d63.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3120133436524332800&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fce08eb.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=6352008981917047277	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fcfbbc0.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=6352008981917047277&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fd0495f.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=6352008981917047277&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd1bfe9.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=6352008981917047277&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd27f50.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=6352008981917047277&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd378b4.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=6352008981917047277&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd4f052.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=6352008981917047277&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd55ee0.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=3273691395635148059	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fd6555d.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=3273691395635148059&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fd75222.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3273691395635148059&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd85b5b.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3273691395635148059&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fd9ebca.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3273691395635148059&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fda7715.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3273691395635148059&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fdbcc16.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3273691395635148059&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fdc9702.delayed	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:35	656452/656452	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/SQL?updated-max=2018-05-31T17:30:00%2B07:00&max-results=20&start=20&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/SQL35b1.html	(from https://phuongtanit.blogspot.com/search/label/SQL)
19:16:37	721796/721796	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web?updated-max=2018-04-25T12:10:00%2B07:00&max-results=20&start=11&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Webb6ab.html	(from https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=991184209031868469	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fdf5b19.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=991184209031868469&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fe06dfe.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=991184209031868469&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe16164.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=991184209031868469&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe2ab5d.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=991184209031868469&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe316a8.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=991184209031868469&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe48def.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=991184209031868469&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe559b2.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=8453832438614685477	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fe620b2.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=8453832438614685477&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1fe77968.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe8be2f.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fe97bf7.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1fea7c33.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1feb2d1e.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1feccdc8.delayed	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:38	669132/669132	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win?&max-results=10	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Wine252.html	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:40	656638/656638	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win?updated-max=2018-04-05T23:22:00%2B07:00&max-results=20&start=20&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win4664.html	(from https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=2413421325099977300	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1fef7522.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=2413421325099977300&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1ff021ba.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff15c25.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff21a61.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff3d055.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff4ab40.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2413421325099977300&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff56f54.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=7297622303907792675	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1ff6a1f4.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=7297622303907792675&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1ff7f09e.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff8ab17.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ff9a214.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ffac2a7.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ffb35a6.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
19:16:40	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7297622303907792675&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1ffcb88e.delayed	(from https://phuongtanit.blogspot.com/search/label/Template)
